"X","Y","OBJECTID","GLOBALID","REQUESTID","REQUESTTYPE","REQUESTDATE","STATUS","STREETSEGID","COMMENTS","USERTYPE"
-77.0429367004739,38.9072502252326,3062,"{735F6A22-06DC-41AB-B062-12A10CC6CEAA}","3062","Double parking","2015/07/16 20:19:44+00","Unassigned",7775,"Trucks/delivery vehicles routinely park in the bike lane here, making safe passage impossible.","Biker"
-77.0219173203807,38.9083922210465,3063,"{1AD9D818-0C5D-4EEB-8716-70F3BE8F3B98}","3063","Other Biking Issue","2015/07/16 20:20:04+00","Unassigned",7336,"Southbound bke lane disappears for this one block.  Very dangerous to have to merge into traffic.","Biker"
-77.0345791167592,38.9037446086608,3064,"{38C5AC65-840F-48FF-80C0-FEB3F6CD0A1E}","3064","Other Biking Issue","2015/07/16 20:24:24+00","Unassigned",8344,"Really difficult to take a right from the protected L-street bike lane onto the protected 15th street bike lane. Difficult to cross 3 lanes of traffic, and pedestrians get angry when you wait and use the ped signal.","Biker"
-77.0510750527833,38.8885584201301,3070,"{58723BFB-7F39-4094-A2FE-D4A490D997DF}","3070","Poor visibility","2015/07/16 20:45:38+00","Unassigned",12888,"The formal, carved stone wall that crosses the grass and ends at the edge of the sidewalk makes it impossible for cyclists riding eastbound off the bridge to see oncoming pedestrians and cyclists.","Biker"
-77.0660764209435,38.906801012989,3071,"{E2A8EA0B-6725-4036-8774-71111E2E1DEC}","3071","Stop sign running","2015/07/16 20:51:47+00","Unassigned",12220,"","Biker"
-77.0266189339187,38.9037910012486,3072,"{491F31E7-75A1-4F77-B09C-70723A0DEB92}","3072","Other Biking Issue","2015/07/16 20:52:12+00","Unassigned",13026,"Eastbound cyclists reaching the end of the L Street cycleway end up shunted into the center lanes of Massachusetts Avenue.","Biker"
-77.0345797250975,38.9027545667696,3077,"{458DE7F0-0987-4227-B7E1-7F32B1B37EB7}","3077","Blocking the bikebox","2015/07/16 20:25:13+00","Unassigned",8344,"Cars going south on 15th regularly try to cross the bike lane to turn right, putting cyclists' lives at risk or blocking the lane.","Biker"
-77.0020428551662,38.8856970296458,3078,"{06F7C117-41BC-4177-A6F8-151ECBF72B9B}","3078","Other Biking Issue","2015/07/16 20:28:19+00","Unassigned",3946,"extraordinary amount of potholes in tarmac forces cyclists out into middle of road in an already crowded street.  Cars do not seem to understand the need for bikes to avoid potholes.","Biker"
-77.0558301793194,38.8930280868706,3079,"{E1617DCD-B75D-422D-A620-1A37E8363C53}","3079","Long distance to cross","2015/07/16 20:37:56+00","Unassigned",9725,"The shortest safe connection between the Roosevelt Bridge walkway and the riverside trail directly beneath the bridge is 1.3 miles, all the way around the Kennedy Center and the Watergate.","Biker"
-77.0660771217725,38.9059670301471,3081,"{A9714DAD-8DC6-4EF0-80BF-7996D193F566}","3081","Stop sign running","2015/07/16 20:51:34+00","Unassigned",12601,"","Biker"
-77.0597413535679,38.9376851875302,3082,"{F1982117-C211-402E-9ECA-2A3AC8028C71}","3082","Other Driving Issue","2015/07/16 20:54:11+00","Unassigned",7645,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable.","Biker"
-77.0229114099301,38.902108091288,3083,"{F1D0D2C5-7E5B-45D2-BF8E-F0AA3F1F2364}","3083","Other Biking Issue","2015/07/16 20:54:39+00","Unassigned",74,"The asphalt on K St on the south side of Mt. Vernon Square is heavily damaged and makes controlling a bike difficult.","Biker"
-77.0038837440863,38.9025227690361,3084,"{02A396F4-9397-4049-9C18-D658501D411F}","3084","Other Biking Issue","2015/07/16 21:02:17+00","Unassigned",5811,"Cars try to pass bicyclists when going on K St NE under the underpass and it's very unsafe because the lanes are too narrow for cars to pass, but they still try to anyways and I've been passed within inches and almost crashed bc of unsafe driving.","Biker"
-77.0602147186376,38.9384992011489,3089,"{57DF3487-02A7-4BC4-B783-F8C1B61550B3}","3089","Other Driving Issue","2015/07/16 20:54:34+00","Unassigned",4561,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable.","Biker"
-77.060736507397,38.9393972124647,3090,"{1C94EDFF-235A-4228-9C55-A8B6808FC57A}","3090","Other Driving Issue","2015/07/16 20:54:46+00","Unassigned",4561,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable.","Biker"
-77.0615896181036,38.9408647993079,3091,"{2EEE3B71-BAB5-4530-AC6E-70C263E2AAFD}","3091","Other Driving Issue","2015/07/16 20:54:56+00","Unassigned",11490,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable.","Biker"
-77.0622522695805,38.9420020984095,3092,"{83B0322D-94B2-460B-B638-80EED1D65CDC}","3092","Other Driving Issue","2015/07/16 20:55:09+00","Unassigned",925,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable.","Biker"
-77.0629147393298,38.9431474046881,3093,"{39224F2B-6C24-4803-BEC6-689F8B95A667}","3093","Other Driving Issue","2015/07/16 20:55:22+00","Unassigned",1198,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable.","Biker"
-77.033644345953,38.8942600929384,3098,"{7A882F31-9107-42FC-B14F-B91D88228350}","3098","Other Walking Issue","2015/07/16 21:21:53+00","Unassigned",759,"Extend the cycle track all the way to Constitution. Cyclists need to connect and there is not enough room on the sidewalk for both pedestrians and bicyclists.","Biker"
-77.0175494451482,38.8720887633578,3100,"{DA077779-BB72-4F42-8111-7221818C3FFF}","3100","Poor visibility","2015/07/16 21:24:00+00","Unassigned",1334,"This is a frequent route for cyclists who bike straight down P st to or from the walkway at the Southwest Waterfront Park -East.  There should be a stop sign at 4th and P to prevent cars coming down 4th and speeding around the corner onto P St.","Biker"
-77.0492770780705,38.94448009553,3104,"{6E95D2DD-74EF-4FA9-9214-043ADC487F29}","3104","Other Biking Issue","2015/07/16 21:51:06+00","Unassigned",10120,"the place where the pathway enters the street is dangerous.  The ""ramp"" area is not sufficiently wide to accommodate this   heavily used transition by bicyclists and pedestrians on weekends and holidays when Beach Drive is closed.","Biker"
-77.0035711932814,38.902522673616,3142,"{76A2FA81-1586-4A3C-82CD-B1EEC2401D60}","3142","Red light running","2015/07/17 01:15:24+00","Unassigned",1100,"Cars do not respect the no right turn sign and turn quickly into bikes waiting at the light.","Biker"
-76.9491626136837,38.8951408378421,3145,"{56625481-7A18-46C9-B4E7-14364EEEA4DB}","3145","Other Biking Issue","2015/07/17 01:23:38+00","Unassigned",6467,"Going westbound it's hard to get to the bike/ped side path that's on the eastbound side","Biker"
-77.0332911085527,38.906320518597,3147,"{0197B724-2F10-4F0C-824E-2A22CF8EE8ED}","3147","Speeding","2015/07/17 01:25:00+00","Unassigned",12993,"Cars speed out of Mass Ave underpass and almost hit bikes merging from Thomas Circle on to Mass, especially when cars want to turn right into 15th.","Biker"
-77.0336527565241,38.8966088955166,3158,"{F6C70C11-81D0-4507-ACB4-F75EB3477997}","3158","Other Driving Issue","2015/07/17 01:29:18+00","Unassigned",6255,"Cars stop at the red light passed the line. This forces bikes going from Penn to 15 to make a right turn with diminished visibility.","Biker"
-77.0253579076,38.922473826836,3163,"{85B6FC2D-5FB6-4D69-8A0F-6B7A5DFBE4CD}","3163","Speeding","2015/07/17 10:46:43+00","Unassigned",1087,"Cars blast up this stretch of Sherman.","Biker"
-77.0211679102556,38.9085799310323,3164,"{3AED82FB-41D0-49A5-B171-6CD825E8191A}","3164","Cyclist behavior","2015/07/17 11:15:08+00","Unassigned",9194,"O St Needs an East/West bike lane, b/c narrow P St NW creates hazards for cyclists. BTW: I'm A ""Cyclist, Bicyclist, or Pedaler"" (don't want to be confused with motorcycle ""bikers"". Thank you.","Biker"
-77.0214039174561,38.9096521415133,3165,"{3E2E7248-7A23-4A2B-BD00-A9ECA23F63D9}","3165","Cyclist behavior","2015/07/17 11:16:42+00","Unassigned",2719,"Narrow P St NW creates hazards for cyclists. SOLUTION: Create a bike lane on O St NW, connecting Dunbar HS to Giant and beyond.  BTW: I'm A ""Cyclist, Bicyclist, or Pedaler"" (don't want to be confused with motorcycle ""bikers"". Thank you.","Biker"
-77.0219204261516,38.9071233676296,3166,"{3D798C9F-D6B1-4C70-AF4A-0355C7D7C269}","3166","Cyclist behavior","2015/07/17 11:22:54+00","Unassigned",9917,"7th St bike lane ends below N St, many hazards created by cars competing with cyclists for one lane. Solution: 6th St protected bike lane. BTW: I'm A ""Cyclist, Bicyclist, or Pedaler"" (don't want to be confused with motorcycle ""bikers"". Thank you.","Biker"
-77.0189300431404,38.9099243133778,3167,"{92FFEDC6-625C-4C40-8392-075855A3ADE2}","3167","Cyclist behavior","2015/07/17 11:34:48+00","Unassigned",1368,"Cyclists use this bike lane b/c there is no nearby southbound bike lane. It's safer against traffic than 6thSt or NJAve with traffic flow. SOLUTION: Create 6thStNW/Rt1 North/South protected bike lanes from RIAve to PennAve for alternate pedaler route","Biker"
-77.1102938946213,38.9293221160589,3168,"{48FFDB4C-ECA9-4267-BC7F-EE60FEE57921}","3168","Other Biking Issue","2015/07/17 12:06:00+00","Unassigned",10699,"There should be a connection between this neighborhood and the Cap Crescent Trail. The only current option is to cross Canal Street at the boat house, which is incredibly dangerous.","Biker"
-77.0187436456207,38.9324471987853,3169,"{9375707C-CC44-46C9-A106-F09A3E281275}","3169","Speeding","2015/07/17 10:47:12+00","Unassigned",2042,"Lots of speeding here.","Biker"
-77.0199081249341,38.9035583077964,3170,"{AA9F8739-C7A7-4F06-B727-4EE8541ABAE0}","3170","Not enough time to cross","2015/07/17 11:18:32+00","Unassigned",6079,"Pedalers care about out pedestrian friends too. This light often does not give walkers, seniors with mobility challenges et al proper time to cross this busy thororughfare.","Biker"
-77.0201512848572,38.903500142397,3171,"{437A71A2-73BB-4C8F-82D9-960D650BF641}","3171","Blocking the crosswalk","2015/07/17 11:21:08+00","Unassigned",10485,"Motorists regularly block this intersection during rush hour and other times. SOLUTIONS:  More Traffic camera enforcement/high fines; DDOT traffic guides like other busy downtown intersections to control traffic. Thank you!","Biker"
-77.0466544351988,38.8999354563153,3172,"{BF773A7E-41F1-4AC7-BC5D-C2EACF7EDE06}","3172","Other Biking Issue","2015/07/17 11:24:52+00","Unassigned",11019,"21st street between Mass NW and Penn NW really needs a bike lane.  Why NO north-south bike lanes west of White House?  ANC voted against it 10 years ago.  Times change. 21st is full of cyclists, and only route downtown from upper NW.","Biker"
-77.0199016419811,38.907473980786,3173,"{C4CA05D0-16EA-4CC9-902D-4B4DE9AE0BE9}","3173","Cyclist behavior","2015/07/17 11:25:20+00","Unassigned",4925,"Hazardous thoroughfare with speeding motorists, it's unsafe for pedestrians, local school children, Kennedy Rec guests, seniors at local churches, et al. A protected bike lane would calm traffic, make route safer for all. Urgently needed. Thank you!","Biker"
-77.0950084802037,38.9159304985136,3180,"{87B7BEE4-4CD4-4FF8-B66F-582A294C3DCA}","3180","Other Biking Issue","2015/07/17 12:24:46+00","Unassigned",6071,"This, and several places along MacArthur, could use one of those ""Share the Road"" biking signs.","Biker"
-77.0052767661575,38.8959362229281,3184,"{8BDF67C9-9576-44D0-8AC8-6312C7AD4DC4}","3184","Other Biking Issue","2015/07/17 13:19:59+00","Unassigned",5137,"Bike lane ends abruptly. Needs to connect to at 4th and 6th St. Impatient drivers are extremely reckless on this stretch of Mass Ave.","Biker"
-77.021618959125,38.9330291261869,3187,"{DA828C59-48D1-4BFC-A35D-D60ED7C7EB50}","3187","Speeding","2015/07/17 12:19:13+00","Unassigned",7173,"For whatever reason (maybe because parking is only allowed on one side of the street and it's a big open road), cars love to zoom through this block at racing speeds sometimes.","Biker"
-77.0298207073174,38.9085799066487,3209,"{6BD092CC-E8A1-4BBC-AD50-033F597BF32E}","3209","Cyclist behavior","2015/07/17 13:39:54+00","Unassigned",496,"People accessing southbound VT Ave bike lane w/o going through Logan Cir must cut west on this short block, which is one way east. Needs contraflow bike lane or something to connect to the rest of the grid and prevent salmoning or sidewalk riding.","Biker"
-76.9839679694339,38.8973366864495,3212,"{D7AB7F4B-367C-4EBE-8139-45ABBEDE3369}","3212","Poor visibility","2015/07/17 13:56:13+00","Unassigned",8400,"This whole intersection has poor visibility, whether on bicycle or in a car.  Coming down F toward Tennessee, it is nearly impossible to see if any cars are coming up on Tennessee due to the angle of the intersection and parked cars.","Biker"
-77.0041197680247,38.9025228411217,3214,"{0530DE67-0A4D-4CE7-9664-D9F4095A2769}","3214","Red light running","2015/07/17 14:26:39+00","Unassigned",5811,"Cyclists frequently turn left on red lights into the underpass on the wrong side of the street.   I see confused drivers and pedestrians as bikers whiz by despite having a red light.  It IS a very long light...","Biker"
-77.028085981829,38.9037474086447,3221,"{9CFC4003-5DF1-40DA-83D5-18EA2DFB8EFC}","3221","Other Biking Issue","2015/07/17 14:28:24+00","Unassigned",3451,"The transition from the cycle-track on L to the bike lane on 11th is challenging, and the left-lane sharrows aren't really working.","Biker"
-77.0515509218478,38.8888954442699,3222,"{8388E843-384C-4595-9D41-3A825A948FAF}","3222","Other Biking Issue","2015/07/17 14:30:11+00","Unassigned",8270,"It's nearly impossible to navigate through this area when traveling from rock creek park trail to waterfront area. Impossible to cross and no wayfinding signage directing you. I see many pedestrians and cyclists darting across.","Biker"
-77.0219192442552,38.9023698762473,3223,"{6AA964D6-6518-417B-8738-EBFCFDCF2EA8}","3223","Other Biking Issue","2015/07/17 14:33:13+00","Unassigned",8098,"Northbound Metrobuses continue straight in turn lane and then attempt to merge with no regard for cyclists. Additionally, turning traffic regarding K street is a nightmare and routine. Southbound also feels dicey.","Biker"
-77.0385013932571,38.906484116433,3229,"{4DC69595-E94F-4B9A-A0A3-3BF6FDD315D4}","3229","Red light running","2015/07/17 14:40:18+00","Unassigned",196,"Motorists treat the red light as a yield sign here when turning right. from 17th onto Rhode Island","Biker"
-77.0321700732676,38.895508343054,3235,"{7F2300F4-AA1E-4B7A-A2D4-05D4C0839A11}","3235","Other Driving Issue","2015/07/17 14:37:41+00","Unassigned",1067,"I bike to and from work along Pennsylvania Avenue and two times in recent months I've narrowly avoided a collision with a driver making an illegal U-Turn on this block.","Biker"
-77.0740580761932,38.9054837514305,3246,"{C28FF2D9-D73D-4803-BE67-6F3EA04CBD3F}","3246","Other Walking Issue","2015/07/17 16:02:05+00","Unassigned",13636,"The button to request a walk signal is several feet off the path and in the weeds when crossing the Georgetown U driveway from the East. Unfair to peds, really hard for bikes and wheelchairs.","Biker"
-76.976226373613,38.9357659987037,3252,"{E230A2C0-2A56-4F46-A8F9-6D37B059A8DD}","3252","Long wait to cross","2015/07/17 15:55:37+00","Unassigned",10733,"this light is super long if you are on 20th going north or south. drivers run the light on SD all the time. A police truck even did it the other day. Then you only have 5 seconds to cross.","Biker"
-77.0405678106031,38.8962837541037,3253,"{F176B393-4574-4A57-81CD-F333469AF12C}","3253","Double parking","2015/07/17 16:19:33+00","Unassigned",13124,"This block of NY Ave is lawless.  Double parking, high speeds, no bike facilities.  Pathetic.","Biker"
-77.0678245285526,38.9046644630307,3254,"{ABB0AD2C-529F-48B4-8C87-D3CB78006E95}","3254","Other Biking Issue","2015/07/17 16:24:31+00","Unassigned",5551,"Right where the bike path meets the ramp to the street, the gravel is very loose and unsafe.  This may be a national parks issue, but it should be inexpensive to fix...just need some hard packed clay.","Biker"
-77.0238424016493,38.9020982345106,3255,"{AA775054-5C2C-48CF-9D4C-A38CF0D45C75}","3255","Other Biking Issue","2015/07/17 16:26:56+00","Unassigned",74,"The bike lane drops off there creating a dangerous merging area for bikes and cars.  bikers are forced to squeeze close to parked cars but many commuters are opening and closing doors during rush hour, risk of getting ""doored""","Biker"
-76.9775873664159,38.889807011406,3256,"{6E7B1A08-76F6-4A94-B0B9-DC8706E314FB}","3256","Other Biking Issue","2015/07/17 16:29:00+00","Unassigned",5377,"Bike lane shifts to curb, but parking sign makes the bike lane a legal parking spot!  Even with stripes, cars are always parked in bike lane.  Dangerous situation in traffic.","Biker"
-77.0219184564343,38.8977503531214,3257,"{08FFA9E0-896E-41F8-8306-B5BECCEB9823}","3257","Other Biking Issue","2015/07/17 16:31:29+00","Unassigned",3324,"The bus/bike lane on 7th Street is a joke -- drivers do not respect it and there is zero enforcement.","Biker"
-77.0263178716073,38.903706198149,3264,"{5357980C-8B3D-4E5F-8377-6DBDD65B7DB7}","3264","Other Biking Issue","2015/07/17 17:52:47+00","Unassigned",985,"L Street bike lane ends, no shoulder on Mass Ave. A tree sticks out right here on the sidewalk, making it really hard to see pedestrians/other bikers on the sidewalk but it's less safe on the road.","Biker"
-77.0336455834397,38.898521341005,3265,"{7EEC3B24-6E8B-4B3C-8D59-68C789ABD38E}","3265","Cyclist behavior","2015/07/17 16:24:56+00","Unassigned",859,"Although I'm a biker, I often see cyclists blow thru red lights here and almost hit pedestrians, it could use a more obvious sign to clearly communicate bikers need to yield to pedestrians","Biker"
-77.0215219458244,38.9025284926916,3272,"{7470E86D-0269-4823-A512-60A2AC700D63}","3272","Other Biking Issue","2015/07/17 17:53:38+00","Unassigned",1578,"Construction here makes it really hard to bike since you are funneled into on coming traffic","Biker"
-77.0256538243536,38.9424163878939,3274,"{7E903990-4A43-4C4B-BE58-2EA23B94E922}","3274","Other Driving Issue","2015/07/17 18:35:14+00","Unassigned",799,"Cars always, always ALWAYS turn left onto SB Georgia from SB Kansas despite big no left turn signs. Enforcement is needed as it creates a dangerous situation for bikers, peds and other cars.","Biker"
-77.0394828630639,38.8920846280362,3276,"{1F2BD03A-BBE6-46C0-B0A3-2F50077418CB}","3276","Failure to stop for pedestrians","2015/07/17 19:37:54+00","Unassigned",7231,"Cars turning right and pedestrians/bicyclists crossing have issues with yielding when going to/from constitution from/to 17th.","Biker"
-77.0319608977108,38.8944371630783,3279,"{CC14A4CB-40F7-4A88-A3EF-F4EDA7E15691}","3279","Long wait to cross","2015/07/17 19:54:33+00","Unassigned",14102,"The light here at the exit to the Commerce dept often does not change to green for vehicles exiting the garage.  The 14th st light will turn yellow and then immediately green again.  With the side walk also blocked, turn left/north dangerous for bike","Biker"
-77.0090655416809,38.9002156700642,3282,"{D52A66D4-BF10-4C51-B34B-F0488371352D}","3282","Poor visibility","2015/07/17 18:07:18+00","Unassigned",3950,"Cars turn very quickly and frequently are not looking out for bicyclists/pedestrians.","Biker"
-77.009066560046,38.90252231053,3283,"{560DB509-42B6-4D69-814F-9597991F72B1}","3283","Poor visibility","2015/07/17 18:08:42+00","Unassigned",4421,"Left turning cars rarely look for pedestrians/bicyclists.","Biker"
-77.0394823338704,38.8899142078648,3286,"{A2F739F2-7446-4A72-983F-EBBA20E0D321}","3286","Other Biking Issue","2015/07/17 19:40:10+00","Unassigned",7231,"It's very uncomfortable to bike on 17th to Independence and across the Memorial Bridge. The alternative is usually crowded pedestrian areas on the national mall. Speed and no dedicated space make it uncomfortable/unsafe.","Biker"
-77.0601898656958,38.8921762897239,3287,"{D19EB051-6DAA-4543-AD96-A27184156B9D}","3287","Other Biking Issue","2015/07/17 19:41:38+00","Unassigned",2381,"The sidewalk/trail on this bridge is way too narrow. Constant fear of falling into roadway or colliding with a pedestrian/biker passing.","Biker"
-77.0090508987973,38.9126082140556,3292,"{B1C64953-2028-44CC-93C7-7E07D3301E86}","3292","Red light running","2015/07/17 20:04:58+00","Unassigned",1884,"Cars driving straight on North Capitol frequently run the Red light here. 
Cars block the intersection very frequently when the light changes and prevent bikes and cars to cross North Capitol on R st.","Biker"
-77.0319541327114,38.9185789976111,3297,"{B912EE41-40AE-4C67-94DF-1FD40B99B675}","3297","Other Biking Issue","2015/07/17 19:56:55+00","Unassigned",11676,"Martha's table day care drop off and donation unloading constantly blocks bike lane.  Day care in particular needs dedicate drop off lane that does not force bikers into traffic.","Biker"
-77.0318550812124,38.9208823767754,3299,"{BD16F1DE-92F0-4B6B-ACEA-BA904EF18683}","3299","Speeding","2015/07/17 19:58:09+00","Unassigned",5942,"Traffic going up this hill is generally too fast.  Without a bike lane bikers are in grave danger b/c hill slows us down.  Need both a bike lane and better speed enforcement.","Biker"
-77.005490761409,38.8960902561328,3301,"{FEFA08D3-013C-43FA-B1A2-8316E44E43C2}","3301","Other Biking Issue","2015/07/17 20:05:45+00","Unassigned",4618,"Cars turn very fast into Union Station from Mass Ave and they don't yield to cyclists.","Biker"
-77.0257038381545,38.9344509753036,3312,"{14B1001A-228D-449F-B41A-DAB149BDB9D2}","3312","Other Biking Issue","2015/07/18 00:49:42+00","Unassigned",2815,"New Hampshire Ave from Sherman northwards is extremely hazardous for bikers, with cars moving at a high rate of speed much too close for comfort. For cyclists coming from Sherman, which is marked with sharrows, there are few alternative routes north.","Biker"
-77.0279543956033,38.9619579738949,3314,"{725F734B-F437-4562-94AC-1F1E69D3722D}","3314","Jaywalking","2015/07/17 21:45:45+00","Unassigned",15302,"Possibly due to the Walmart, people cross in the middle of this stretch of road all the time, which creates an unsafe environment for Pedestrians, Bike Riders, and Drivers.","Biker"
-77.0724562972411,38.9344366474244,3316,"{7DADA5A2-2A41-445D-B8C9-B5FBFEB90731}","3316","Other Biking Issue","2015/07/17 22:53:02+00","Unassigned",9929,"The pavement in the southbound Wisconsin Ave. right lane between Newark and Macomb is in very poor condition and dangerous for cyclists.","Biker"
-77.0088535255128,38.9503298083427,3317,"{605B366C-0007-4A2B-8E75-AA209F523F18}","3317","Other Biking Issue","2015/07/18 00:41:53+00","Unassigned",5365,"There is a wire coming from an electric pole that crosses the sidewalk on the west side of North Capital at neck level. This is on my children's bike ride to school. The first time my daughter rode this way she was nearly decapitated.","Biker"
-77.0159425800974,38.9532591675299,3319,"{401BBEBC-6BCE-477C-8C61-B29DE0923D5D}","3319","Other Biking Issue","2015/07/18 00:44:32+00","Unassigned",10759,"Road conditions (cracks, potholes, rubble) make biking long stretches of 3rd and 5th profoundly hazardous. This intersection is particularly bad.","Biker"
-77.022006288791,38.9394189214577,3320,"{DF924811-F1D4-40C8-ADCB-FD02174B09FD}","3320","Other Biking Issue","2015/07/18 00:46:39+00","Unassigned",6281,"New Hampshire Avenue needs a protected bike lane.","Biker"
-77.0191338656202,38.9436758148051,3323,"{9940F98D-903B-461E-8137-1065B0974C7B}","3323","Other Biking Issue","2015/07/18 00:53:38+00","Unassigned",1535,"Drivers fail to yield to cyclists when entering circle.","Biker"
-77.0273789762025,38.9399332130801,3324,"{0B9841A7-2828-4ECE-A521-38CE49520468}","3324","Other Biking Issue","2015/07/18 00:54:19+00","Unassigned",12582,"Why are there no bike lanes on this stretch of Kansas Ave?","Biker"
-77.0043818518625,38.9534625524134,3328,"{3BFCA4DE-7E8A-4494-8AD4-452FC80C5012}","3328","Other Biking Issue","2015/07/18 01:07:32+00","Unassigned",14178,"Difficult for bikers to move from multiuse trail to road.","Biker"
-77.0476748120642,38.9604498418635,3334,"{93DAC9A7-8343-448E-BC3C-BE687B5E819F}","3334","Other Biking Issue","2015/07/18 01:10:23+00","Unassigned",4223,"There is no safe way to travel east-west across Rock Creek Park by bike.","Biker"
-77.0168250725351,38.9544044020854,3339,"{0391CDBC-D0AC-4A14-BA85-D4E5756FB39D}","3339","Poor visibility","2015/07/18 01:25:24+00","Unassigned",1540,"Drivers will crossing and turning onto Kansas can't see bike lane.","Biker"
-77.0166372493234,38.954410237499,3340,"{D0C49D9F-D342-4283-8B24-8F10E71514F2}","3340","Other Biking Issue","2015/07/18 01:25:58+00","Unassigned",7584,"Huge potholes in bike lane at intersection with poor visibility.","Biker"
-77.0183531539081,38.9225169842641,3341,"{6A1A5757-4CAB-402F-B4E4-3A4345BCBC16}","3341","Other Biking Issue","2015/07/18 01:31:29+00","Unassigned",7759,"Bike lane vanishes. Area becomes congested during morning commute and drivers are hostile.","Biker"
-77.0328823882126,38.8838104225332,3342,"{6CAEF1BB-A774-455F-8C58-3BCBE859E9CC}","3342","Long wait to cross","2015/07/18 01:41:22+00","Unassigned",9774,"","Biker"
-77.022570292562,38.9386618837685,3346,"{F83E5097-6684-4947-97EA-40A69BC77F81}","3346","Speeding","2015/07/18 01:13:17+00","Unassigned",11949,"","Biker"
-77.0322859246181,38.9059718334123,3350,"{91462A0E-2D62-4D90-A27C-51CB1E2E1340}","3350","Other Biking Issue","2015/07/18 01:35:57+00","Unassigned",12993,"Cars will cut across the bikelane at almost every street coming off of Thomas Circle, frequently without signaling.","Biker"
-77.0336445580634,38.9010034078791,3351,"{C30AAA74-37FA-4649-BCAD-D67C68317D73}","3351","Other Biking Issue","2015/07/18 01:37:23+00","Unassigned",13047,"Street is narrow and cars frequently buzz bikes","Biker"
-77.0336476176098,38.8952503297878,3352,"{7D57AF80-0C65-4A70-AB18-A815B9B98E7A}","3352","Other Biking Issue","2015/07/18 01:47:26+00","Unassigned",759,"I have frequently encountered hostility from drivers trying to turn east onto Pennsylvania Ave from 15th St.","Biker"
-76.9949800537813,38.9323723579609,3358,"{163787A8-9E48-468E-9926-4DAE68DDF0AB}","3358","Other Biking Issue","2015/07/18 02:05:19+00","Unassigned",7049,"Light needed to facilitate crossing Monroe St.","Biker"
-77.0196925327568,38.9523093097197,3359,"{CC7AFBA8-2BD3-4E03-8727-CF8CB0961983}","3359","Other Biking Issue","2015/07/18 02:12:06+00","Unassigned",12279,"Roadway in dire need of repair. DDOT fails to respond to requests.","Biker"
-76.998976102795,38.9203334691751,3361,"{AD02625A-1D3E-42CE-9F41-7A907CD39BEC}","3361","Other Biking Issue","2015/07/18 02:07:35+00","Unassigned",6661,"Biking along Rhode Island Avenue would be much easier and less threatening with a protected bike lane.","Biker"
-77.0124924413504,38.8926308608503,3362,"{2F383583-2E2B-45A1-B642-D05F30CD6BC0}","3362","Other Biking Issue","2015/07/18 02:10:33+00","Unassigned",1529,"Gap between 1st St cycletrack and Pennsylvania Avenue cycletrack. Narrow roads; frequently busy.","Biker"
-77.0755414633643,38.9126834089529,3409,"{1E265975-6F55-47B8-A4D9-AD70B99E804C}","3409","Red light running","2015/07/18 13:36:15+00","Unassigned",7601,"Cars turn right on red here frequently, ignoring oncoming bike traffic","Biker"
-77.0599088120052,38.918925599339,3410,"{5E71EF80-4772-41E5-B2A2-B7A4F124A4F1}","3410","Other Biking Issue","2015/07/18 13:46:27+00","Unassigned",2730,"Mass Ave needs a bike lane, or better yet, cycle track. It is one of the most obvious safety and traffic reducing options available in the entire city.","Biker"
-77.0327184030556,38.9311926094087,3418,"{23EB5578-DD56-4BEB-9CC1-43446CFD5CD0}","3418","Double parking","2015/07/18 16:29:26+00","Unassigned",9543,"","Biker"
-77.0869269681755,38.9133503171877,3425,"{492D5D7D-7301-43E4-9AA4-D7FF66208C65}","3425","Other Biking Issue","2015/07/18 14:01:46+00","Unassigned",8750,"Lots of bike traffic on this section of Reservoir and lots of room for a bike lane.","Biker"
-77.0320729800588,38.9230116527327,3427,"{C4DDDC59-C7FE-4D37-BA98-93D9907E149A}","3427","Other Biking Issue","2015/07/18 15:04:28+00","Unassigned",7727,"Bike lane drops out on this section of 14th, causing cyclists to suddenly have to share the road with cars unexpectedly","Biker"
-77.0321321823541,38.923625277991,3438,"{5B904E47-A0BB-4BDE-A690-B02858FF7A79}","3438","Other Biking Issue","2015/07/20 09:43:48+00","Unassigned",7727,"Bike lane missing between Florida and Columbia Rd, causing unexpected mixing and an abrupt change of traffic pattern.","Biker"
