"lat","lon","ward","fatal","total_b","total_v","imp_b","imp_d","speeding","year","month","inj"
38.93205,-77.032734,"Ward 1",0,1,1,0,0,0,2017,11,"Minor Injury"
38.897404,-77.039475,"Ward 2",0,1,1,0,0,0,2017,11,"Minor Injury"
38.905179,-77.062554,"Ward 2",0,1,1,0,0,0,2017,11,"Minor Injury"
38.923226,-77.037165,"Ward 1",0,1,1,0,0,0,2017,11,"Minor Injury"
38.909645,-77.021916,"Ward 2",0,1,1,0,0,0,2017,11,"Unknown Injury"
38.920577,-77.042109,"Ward 1",0,1,1,0,0,0,2017,11,"Minor Injury"
38.923243,-77.041006,"Ward 1",0,1,1,0,0,0,2017,12,"Minor Injury"
38.900871,-77.022277,"Ward 2",0,1,1,0,0,0,2017,10,"Minor Injury"
38.974764,-77.014931,"Ward 4",0,1,1,0,0,0,2017,11,"Minor Injury"
38.914755,-77.034539,"Ward 2",0,1,1,0,0,0,2017,11,"Minor Injury"
38.951226,-77.013277,"Ward 4",0,1,1,0,1,0,2017,11,"Minor Injury"
38.914711,-77.018928,"Ward 2",0,1,1,0,0,0,2017,11,"Minor Injury"
38.903664,-77.028083,"Ward 2",0,1,1,0,0,0,2017,12,"Minor Injury"
38.913011,-77.02464,"Ward 2",0,1,0,0,0,0,2017,12,"Minor Injury"
38.939738,-77.036633,"Ward 4",0,1,1,0,0,0,2017,10,"Minor Injury"
38.900204,-76.997387,"Ward 6",0,1,1,0,0,0,2017,11,"Minor Injury"
38.903733,-77.005885,"Ward 6",0,1,1,0,0,0,2017,11,"Minor Injury"
38.876658,-76.99879,"Ward 6",0,1,1,0,0,0,2017,11,"Minor Injury"
38.908068,-77.032618,"Ward 2",0,1,1,0,0,0,2017,11,"Minor Injury"
38.910794,-77.047976,"Ward 2",0,1,1,0,0,0,2017,11,"Minor Injury"
38.876458,-77.012176,"Ward 6",0,1,1,0,0,0,2017,11,"Minor Injury"
38.879294,-77.021852,"Ward 6",0,1,2,0,0,0,2017,11,"Minor Injury"
38.909707,-77.049539,"Ward 2",0,1,1,0,0,0,2017,12,"Minor Injury"
38.925743,-77.03223,"Ward 1",0,1,1,0,0,0,2017,11,"Minor Injury"
38.924945,-77.039149,"Ward 1",0,1,1,0,0,0,2017,11,"Unknown Injury"
38.902637,-77.035002,"Ward 2",0,1,1,0,0,0,2017,11,"Minor Injury"
38.889808,-76.999726,"Ward 6",0,1,1,0,0,0,2017,11,"Minor Injury"
38.909652,-77.033064,"Ward 2",0,1,1,0,0,0,2017,11,"Minor Injury"
38.897631,-76.994564,"Ward 6",0,1,1,0,0,0,2017,11,"Minor Injury"
38.907471,-77.018935,"Ward 2",0,1,1,0,0,0,2021,9,"Minor Injury"
38.909645,-77.021916,"Ward 2",0,1,1,0,0,0,2017,12,"Minor Injury"
38.898909,-76.988438,"Ward 6",0,1,1,0,0,0,2017,12,"Minor Injury"
38.902525,-77.042028,"Ward 2",0,1,1,0,0,0,2017,12,"Minor Injury"
38.930407,-77.02792,"Ward 1",0,1,1,0,0,0,2017,12,"Minor Injury"
38.935286,-76.976221,"Ward 5",0,1,1,0,0,0,2017,12,"Minor Injury"
38.895663,-77.029634,"Ward 2",0,1,1,0,0,0,2018,1,"Minor Injury"
38.94719,-77.026784,"Ward 4",0,1,1,0,0,0,2017,12,"Minor Injury"
38.93752,-77.02619,"Ward 4",0,1,1,0,0,0,2017,12,"Minor Injury"
38.93418,-77.023973,"Ward 1",0,1,1,0,0,0,2017,12,"Minor Injury"
38.917206,-76.979138,"Ward 5",0,1,1,0,0,0,2018,1,"Minor Injury"
38.877652,-77.017661,"Ward 6",0,1,1,0,0,0,2018,1,"Minor Injury"
38.895326,-77.003635,"Ward 6",0,1,1,0,0,0,2018,1,"Minor Injury"
38.931264,-77.02355,"Ward 1",0,1,1,0,0,0,2018,2,"Minor Injury"
38.957633,-77.028853,"Ward 4",0,1,1,0,0,0,2018,1,"Major Injury"
38.896128,-77.027302,"Ward 2",0,1,1,0,0,0,2018,1,"Minor Injury"
38.912607,-77.029761,"Ward 2",0,1,1,0,0,0,2018,1,"Major Injury"
38.91908,-77.081825,"Ward 3",0,1,1,0,0,0,2021,9,"Minor Injury"
38.90165,-77.025987,"Ward 2",0,1,1,0,0,0,2017,12,"Unknown Injury"
38.889903,-77.00204,"Ward 6",0,1,1,0,0,0,2018,1,"Major Injury"
38.920286,-77.027328,"Ward 1",0,1,1,0,0,0,2017,12,"Minor Injury"
38.903742,-77.040349,"Ward 2",0,1,1,0,0,0,2017,12,"Minor Injury"
38.902515,-77.005887,"Ward 6",0,1,1,0,0,0,2018,1,"Minor Injury"
38.903277,-77.014005,"Ward 6",0,1,1,0,0,0,2017,12,"Major Injury"
38.899811,-77.01991,"Ward 2",0,1,1,0,0,0,2017,12,"Minor Injury"
38.918113,-77.036716,"Ward 1",0,1,1,0,0,0,2018,1,"Minor Injury"
38.890932,-76.98551,"Ward 6",0,1,1,0,0,0,2018,1,"Minor Injury"
38.921741,-77.042404,"Ward 1",0,1,1,0,0,0,2018,1,"Minor Injury"
38.897487,-76.969628,"Ward 7",0,1,1,0,0,0,2018,2,"Minor Injury"
38.92451,-77.027039,"Ward 1",0,1,1,0,0,0,2018,2,"Minor Injury"
38.927362,-77.036803,"Ward 1",0,1,1,0,0,0,2018,2,"Minor Injury"
38.884105,-76.987683,"Ward 6",0,1,1,0,0,0,2017,12,"Minor Injury"
38.922369,-77.032004,"Ward 1",0,1,1,0,0,0,2017,12,"Minor Injury"
38.931209,-77.020066,"Ward 1",0,1,1,0,0,0,2017,12,"Minor Injury"
38.908033,-77.007093,"Ward 5",0,1,1,0,0,0,2018,1,"Minor Injury"
38.940883,-77.026667,"Ward 4",0,1,1,0,0,0,2017,12,"Minor Injury"
38.907913,-77.034564,"Ward 2",0,1,1,0,0,0,2017,12,"Minor Injury"
38.909935,-77.044285,"Ward 2",0,1,1,0,0,0,2018,1,"Minor Injury"
38.906663,-77.03718,"Ward 2",0,1,1,0,0,0,2018,1,"Minor Injury"
38.900781,-77.028072,"Ward 2",0,1,1,0,0,0,2017,12,"Minor Injury"
38.902531,-77.056198,"Ward 2",0,1,1,0,0,0,2017,12,"Minor Injury"
38.916262,-77.021893,"Ward 1",0,1,2,0,0,0,2018,1,"Minor Injury"
38.903731,-77.003573,"Ward 6",0,1,1,0,0,0,2018,1,"Minor Injury"
38.894785,-77.00589,"Ward 6",0,1,1,0,0,0,2018,1,"Minor Injury"
38.892018,-76.994961,"Ward 6",0,1,1,0,0,0,2018,1,"Minor Injury"
38.906304,-77.040504,"Ward 2",0,1,1,0,0,0,2018,1,"Minor Injury"
38.897844,-77.045137,"Ward 2",0,1,1,0,0,0,2018,1,"Minor Injury"
38.908211,-77.03375,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.885607,-77.000573,"Ward 6",0,1,1,0,0,0,2018,2,"Minor Injury"
38.928514,-77.032617,"Ward 1",0,1,1,0,0,0,2018,3,"Minor Injury"
38.936613,-77.036449,"Ward 1",0,1,1,0,0,0,2018,3,"Minor Injury"
38.904785,-77.016449,"Ward 6",0,1,1,0,0,0,2018,3,"Minor Injury"
38.905646,-77.002416,"Ward 6",0,1,1,0,0,0,2018,2,"Minor Injury"
38.920671,-77.02522,"Ward 1",0,1,1,0,0,0,2018,3,"Minor Injury"
38.946764,-77.065022,"Ward 3",0,1,1,0,0,0,2018,2,"Unknown Injury"
38.910738,-77.026493,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.900698,-77.045128,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.951021,-77.019632,"Ward 4",0,1,1,0,0,0,2018,2,"Minor Injury"
38.892764,-76.950908,"Ward 7",0,1,2,0,0,0,2018,2,"Minor Injury"
38.91334,-77.000783,"Ward 5",0,2,1,0,0,0,2018,2,"Minor Injury"
38.907295,-77.009212,"Ward 5",0,1,1,0,0,0,2018,3,"Minor Injury"
38.928531,-77.032617,"Ward 1",0,1,1,0,0,0,2018,3,"Minor Injury"
38.930813,-76.972545,"Ward 5",0,1,1,0,0,0,2018,3,"Minor Injury"
38.942925,-77.025785,"Ward 4",0,1,1,0,0,0,2018,3,"Minor Injury"
38.899667,-77.003503,"Ward 6",0,1,1,0,0,0,2018,2,"Major Injury"
38.929802,-77.026381,"Ward 1",0,1,1,0,0,0,2018,3,"Minor Injury"
38.90724,-77.01217,"Ward 5",0,1,1,0,0,0,2018,3,"Minor Injury"
38.921602,-77.041796,"Ward 1",0,1,1,0,0,0,2018,2,"Minor Injury"
38.879287,-77.009732,"Ward 6",0,1,1,0,0,0,2021,9,"Minor Injury"
38.900202,-76.992645,"Ward 6",0,1,1,0,0,0,2018,2,"Minor Injury"
38.911127,-77.029621,"Ward 2",0,1,1,0,0,0,2018,2,"Minor Injury"
38.952363,-77.00748,"Ward 5",0,1,1,0,0,0,2018,2,"Minor Injury"
38.875564,-76.961428,"Ward 7",0,1,1,0,0,0,2018,2,"Minor Injury"
38.923064,-77.041754,"Ward 1",0,1,1,1,0,0,2018,3,"Major Injury"
38.905164,-77.059165,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.917003,-77.036492,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.863583,-76.99114,"Ward 8",0,1,1,0,0,0,2018,3,"Minor Injury"
38.915574,-77.0416,"Ward 2",0,1,1,0,0,0,2018,2,"Minor Injury"
38.896259,-77.027039,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.90264,-77.029147,"Ward 2",0,1,1,0,0,0,2018,2,"Unknown Injury"
38.901333,-77.031482,"Ward 2",0,1,1,0,0,0,2018,2,"Minor Injury"
38.898804,-77.027034,"Ward 2",0,1,1,0,0,0,2018,2,"Minor Injury"
38.925366,-77.033002,"Ward 1",0,1,1,0,0,0,2018,2,"Minor Injury"
38.949929,-77.066858,"Ward 3",0,1,1,0,0,0,2018,3,"Minor Injury"
38.906209,-77.040451,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.922988,-77.002034,"Ward 5",0,1,1,0,0,0,2018,3,"Minor Injury"
38.900104,-77.021915,"Ward 2",0,1,1,1,0,0,2018,3,"Minor Injury"
38.912594,-77.008582,"Ward 5",0,1,1,0,0,0,2018,3,"Minor Injury"
38.899812,-77.024461,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.903704,-77.043457,"Ward 2",0,1,1,0,0,0,2018,2,"Minor Injury"
38.893629,-77.007575,"Ward 6",0,1,2,0,0,0,2018,3,"Minor Injury"
38.920818,-77.042097,"Ward 1",0,1,1,0,0,0,2018,3,"Minor Injury"
38.898315,-77.026712,"Ward 2",0,1,1,0,0,0,2018,2,"Minor Injury"
38.90477,-77.043877,"Ward 2",0,1,1,0,0,0,2018,2,"Minor Injury"
38.907383,-77.024922,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.908596,-77.041677,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.903172,-77.024822,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.895433,-77.029582,"Ward 2",0,1,1,0,0,0,2018,2,"Minor Injury"
38.903686,-77.038509,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.915416,-77.003508,"Ward 5",0,1,1,0,0,0,2018,3,"Major Injury"
38.869076,-76.96778,"Ward 7",0,1,1,0,0,0,2018,4,"Minor Injury"
38.910919,-77.038488,"Ward 2",0,1,1,0,0,0,2021,9,"Minor Injury"
38.906269,-77.01216,"Ward 6",0,1,1,0,0,0,2018,4,"Major Injury"
38.944784,-77.077928,"Ward 3",0,1,1,0,0,0,2018,4,"Minor Injury"
38.938423,-77.025754,"Ward 4",0,1,1,0,0,0,2018,4,"Minor Injury"
38.910055,-77.033292,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.908166,-77.035638,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.890295,-76.937808,"Ward 7",0,1,1,0,0,0,2018,5,"Minor Injury"
38.899063,-77.028228,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.903311,-77.021432,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.933432,-77.079765,"Ward 3",0,1,1,0,0,0,2018,4,"Minor Injury"
38.88742,-77.019908,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.916444,-77.037066,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.901667,-77.032705,"Ward 2",0,1,2,0,0,0,2018,5,"Minor Injury"
38.897207,-77.023284,"Ward 2",0,1,1,0,0,0,2018,3,"Minor Injury"
38.915739,-77.021916,"Ward 1",0,1,1,0,0,0,2018,4,"Minor Injury"
38.908305,-77.029625,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.916262,-77.021893,"Ward 1",0,1,1,0,0,0,2018,5,"Minor Injury"
38.902592,-77.061988,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.915529,-77.011956,"Ward 5",0,1,1,0,0,0,2018,5,"Minor Injury"
38.89907,-76.981502,"Ward 6",0,1,1,0,0,0,2018,4,"Minor Injury"
38.931323,-77.032239,"Ward 1",0,1,1,0,0,0,2018,4,"Minor Injury"
38.877813,-77.018932,"Ward 6",0,1,1,0,0,0,2018,4,"Minor Injury"
38.821924,-77.00077,"Ward 8",0,1,1,0,0,0,2018,4,"Minor Injury"
38.908911,-76.982276,"Ward 5",0,1,1,0,0,0,2018,5,"Minor Injury"
38.926741,-77.03146,"Ward 1",0,1,1,0,0,0,2018,5,"Minor Injury"
38.903579,-77.025984,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.896055,-77.027042,"Ward 2",0,1,1,0,0,0,2018,4,"Major Injury"
38.89993,-77.030443,"Ward 2",0,1,1,0,0,0,2018,4,"Major Injury"
38.938979,-77.024766,"Ward 4",0,1,1,0,0,0,2021,9,"Major Injury"
38.940876,-77.067852,"Ward 3",0,1,1,0,0,0,2018,5,"Minor Injury"
38.890109,-76.937229,"Ward 7",0,1,2,0,0,0,2018,4,"Minor Injury"
38.91199,-77.074578,"Ward 2",0,1,2,0,0,0,2018,4,"Major Injury"
38.896122,-77.010296,"Ward 6",0,1,1,0,0,0,2018,5,"Unknown Injury"
38.928482,-77.029708,"Ward 1",0,1,1,0,0,0,2018,4,"Minor Injury"
38.915397,-77.030783,"Ward 1",0,1,1,0,0,0,2018,4,"Minor Injury"
38.88374,-76.9947,"Ward 6",0,1,1,0,0,0,2018,5,"Minor Injury"
38.898573,-77.031953,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.874347,-77.011011,"Ward 6",0,1,1,0,0,0,2018,5,"Minor Injury"
38.903091,-77.039901,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.887563,-77.021916,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.894116,-77.010423,"Ward 6",0,1,2,0,0,0,2018,4,"Minor Injury"
38.907683,-77.029137,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.915453,-77.055172,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.90724,-77.03653,"Ward 2",0,1,2,0,0,0,2021,9,"Major Injury"
38.909478,-76.985015,"Ward 5",0,1,1,0,0,0,2021,9,"Minor Injury"
38.916786,-77.033242,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.886276,-77.012988,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.898263,-77.052195,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.936745,-77.021692,"Ward 1",0,1,1,0,0,0,2018,5,"Minor Injury"
38.889809,-77.005058,"Ward 6",0,1,2,0,0,0,2018,4,"Minor Injury"
38.896132,-77.021917,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.887556,-77.017547,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.914093,-77.036509,"Ward 2",0,1,1,0,0,0,2018,5,"Unknown Injury"
38.911381,-77.042876,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.898909,-76.996493,"Ward 6",0,1,1,0,0,0,2018,5,"Minor Injury"
38.915214,-77.04472,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.893507,-77.003767,"Ward 6",0,1,1,0,0,0,2018,4,"Minor Injury"
38.877656,-77.017661,"Ward 6",0,1,1,0,0,0,2018,4,"Minor Injury"
38.888608,-77.031972,"Ward 2",0,1,1,0,0,0,2018,4,"Major Injury"
38.936175,-76.992898,"Ward 5",0,2,1,0,0,0,2018,4,"Minor Injury"
38.962702,-77.025967,"Ward 4",0,1,1,0,0,0,2018,4,"Minor Injury"
38.928218,-77.027391,"Ward 1",0,1,2,0,0,0,2018,4,"Minor Injury"
38.900199,-77.038375,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.877629,-76.961774,"Ward 7",0,1,1,0,0,0,2018,4,"Minor Injury"
38.905231,-77.043871,"Ward 2",0,1,0,0,0,0,2018,4,"Minor Injury"
38.916722,-77.041776,"Ward 1",0,1,3,0,0,0,2018,5,"Minor Injury"
38.886901,-77.013953,"Ward 2",0,1,1,0,0,0,2018,5,"Major Injury"
38.933807,-76.991101,"Ward 5",0,1,1,0,0,0,2018,5,"Minor Injury"
38.906175,-76.99821,"Ward 6",0,1,1,0,0,0,2018,5,"Minor Injury"
38.881144,-76.991533,"Ward 6",0,1,1,0,0,0,2018,4,"Minor Injury"
38.901586,-76.981933,"Ward 5",0,1,1,0,0,0,2018,4,"Minor Injury"
38.895312,-76.94847,"Ward 7",0,1,1,0,0,0,2018,5,"Minor Injury"
38.90522,-77.044415,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.918114,-77.0365,"Ward 1",0,1,1,0,0,0,2018,4,"Minor Injury"
38.917001,-77.027266,"Ward 1",0,1,1,0,0,0,2018,4,"Minor Injury"
38.883993,-77.009253,"Ward 6",0,1,1,0,0,0,2018,4,"Major Injury"
38.900449,-76.981819,"Ward 5",0,1,1,0,0,0,2018,4,"Unknown Injury"
38.911834,-77.012159,"Ward 5",0,1,1,0,0,0,2018,4,"Minor Injury"
38.920559,-76.981087,"Ward 5",0,1,1,0,0,0,2018,5,"Minor Injury"
38.922764,-76.992427,"Ward 5",0,1,1,0,0,0,2018,5,"Minor Injury"
38.867241,-76.9877,"Ward 8",0,1,1,0,0,0,2018,4,"Minor Injury"
38.926624,-77.032299,"Ward 1",0,1,1,1,0,0,2018,4,"Unknown Injury"
38.913031,-77.018699,"Ward 2",0,1,1,0,0,0,2018,4,"Minor Injury"
38.87719,-76.960196,"Ward 7",0,1,1,0,0,0,2018,5,"Minor Injury"
38.850941,-76.968713,"Ward 8",0,1,1,0,0,0,2018,5,"Minor Injury"
38.922756,-77.041976,"Ward 1",0,1,1,0,0,0,2018,5,"Minor Injury"
38.893478,-76.950945,"Ward 7",0,1,1,0,0,0,2018,5,"Minor Injury"
38.906119,-77.025758,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.918282,-77.041966,"Ward 1",0,1,1,0,0,0,2018,6,"Minor Injury"
38.932999,-77.057016,"Ward 3",0,1,1,0,0,0,2018,5,"Minor Injury"
38.883231,-76.994974,"Ward 6",0,1,1,0,0,0,2018,6,"Unknown Injury"
38.898322,-77.042567,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.905309,-77.047479,"Ward 2",0,1,1,0,0,0,2018,6,"Major Injury"
38.928092,-77.023302,"Ward 1",0,1,1,0,0,0,2018,6,"Minor Injury"
38.891072,-76.95282,"Ward 7",0,1,1,0,0,0,2018,6,"Minor Injury"
38.90724,-77.035045,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.947784,-77.030913,"Ward 4",0,1,1,0,0,0,2018,5,"Minor Injury"
38.911281,-77.034809,"Ward 2",0,1,2,0,0,0,2018,5,"Minor Injury"
38.903494,-77.038545,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.900117,-76.981833,"Ward 5",0,1,1,0,0,0,2018,6,"Minor Injury"
38.920743,-77.027392,"Ward 1",0,1,2,0,0,0,2018,6,"Minor Injury"
38.930767,-77.026708,"Ward 1",0,1,1,0,0,0,2018,6,"Minor Injury"
38.90324,-77.025018,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.951997,-76.995986,"Ward 5",0,1,1,0,0,0,2018,5,"Minor Injury"
38.900123,-76.989617,"Ward 6",0,1,1,0,0,0,2018,5,"Minor Injury"
38.878417,-77.017569,"Ward 6",0,1,1,0,0,0,2018,5,"Minor Injury"
38.934412,-77.024007,"Ward 1",0,1,1,0,0,0,2018,5,"Unknown Injury"
38.943394,-77.019866,"Ward 4",0,1,1,0,0,0,2018,6,"Minor Injury"
38.900409,-77.011048,"Ward 6",0,1,1,0,0,0,2018,6,"Minor Injury"
38.903952,-76.993119,"Ward 6",0,1,1,0,0,1,2018,5,"Minor Injury"
38.897341,-77.004179,"Ward 6",0,1,1,0,0,0,2018,5,"Minor Injury"
38.913683,-77.024203,"Ward 2",0,1,1,0,0,0,2018,6,"Major Injury"
38.914676,-76.987906,"Ward 5",0,1,1,0,0,0,2018,6,"Unknown Injury"
38.900205,-77.001305,"Ward 6",1,1,1,0,0,0,2018,6,"Fatality"
38.904144,-77.032375,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.902514,-77.000572,"Ward 6",0,1,2,0,0,0,2018,6,"Minor Injury"
38.903699,-77.019556,"Ward 6",0,1,1,0,0,0,2018,6,"Minor Injury"
38.931986,-77.05643,"Ward 3",0,1,1,0,0,0,2018,6,"Minor Injury"
38.895154,-77.02705,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.858196,-76.968022,"Ward 8",0,1,2,0,0,0,2018,6,"Minor Injury"
38.909637,-77.047716,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.902879,-77.016175,"Ward 6",0,1,1,0,0,0,2018,6,"Minor Injury"
38.912609,-77.038193,"Ward 2",0,1,2,0,0,0,2018,6,"Minor Injury"
38.896122,-77.010949,"Ward 6",0,1,1,0,0,0,2018,6,"Minor Injury"
38.895479,-77.033645,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.931825,-77.076641,"Ward 3",0,1,1,0,0,0,2018,6,"Minor Injury"
38.902516,-77.010413,"Ward 6",0,1,1,0,0,0,2018,5,"Minor Injury"
38.881272,-77.000356,"Ward 6",0,1,1,0,0,0,2018,5,"Minor Injury"
38.850845,-76.97347,"Ward 8",0,1,1,0,0,0,2018,6,"Minor Injury"
38.914086,-77.018927,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.915572,-77.022499,"Ward 1",0,1,1,0,0,0,2018,6,"Minor Injury"
38.878752,-76.964765,"Ward 7",0,1,1,0,0,0,2018,6,"Minor Injury"
38.883627,-77.005888,"Ward 6",0,1,1,0,0,0,2018,6,"Minor Injury"
38.915929,-77.031954,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.899877,-77.047739,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.934107,-77.026326,"Ward 1",0,1,1,0,0,0,2018,6,"Minor Injury"
38.886808,-76.994697,"Ward 6",0,1,1,0,0,0,2018,5,"Minor Injury"
38.884559,-76.935635,"Ward 7",0,2,2,0,0,0,2018,5,"Minor Injury"
38.885074,-77.017139,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.910386,-77.048477,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.882415,-76.933303,"Ward 7",0,1,1,0,0,0,2018,6,"Unknown Injury"
38.866097,-77.016039,"Ward 6",0,1,1,0,0,0,2018,6,"Unknown Injury"
38.90857,-77.033997,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.890376,-76.99024,"Ward 6",0,1,1,0,0,0,2018,6,"Minor Injury"
38.905138,-77.038999,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.915572,-77.032212,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.901463,-77.025987,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.898321,-77.043469,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.925047,-77.055067,"Ward 3",0,1,1,0,0,0,2018,5,"Minor Injury"
38.953742,-77.056296,"Ward 3",0,1,2,0,0,0,2018,6,"Minor Injury"
38.917001,-77.034828,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.873929,-76.991464,"Ward 6",0,1,1,0,0,0,2018,6,"Minor Injury"
38.92558,-76.965609,"Ward 5",0,1,1,0,0,0,2018,6,"Minor Injury"
38.906304,-77.040504,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.923651,-77.041207,"Ward 1",0,1,1,0,0,0,2018,6,"Minor Injury"
38.929032,-77.026559,"Ward 1",0,1,1,0,0,0,2018,5,"Unknown Injury"
38.905533,-76.98041,"Ward 5",0,1,1,0,0,0,2018,6,"Minor Injury"
38.905328,-77.031714,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.910165,-77.029399,"Ward 2",0,1,1,0,0,0,2018,6,"Unknown Injury"
38.905248,-77.005885,"Ward 6",0,1,1,0,0,0,2018,6,"Minor Injury"
38.90623,-76.998336,"Ward 6",0,1,1,0,0,0,2018,6,"Minor Injury"
38.94187,-77.034255,"Ward 4",0,1,1,0,0,0,2018,6,"Minor Injury"
38.903743,-77.038509,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.929422,-77.023283,"Ward 1",0,1,1,0,0,0,2018,6,"Minor Injury"
38.90048,-77.039449,"Ward 2",0,1,1,1,0,0,2018,6,"Minor Injury"
38.912997,-77.009971,"Ward 5",0,1,1,0,0,0,2018,6,"Minor Injury"
38.903954,-76.998443,"Ward 6",0,1,2,0,0,0,2018,5,"Minor Injury"
38.908753,-77.025988,"Ward 2",0,1,1,0,0,0,2018,5,"Minor Injury"
38.900123,-77.040379,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.917546,-77.025991,"Ward 1",0,1,1,0,0,0,2018,6,"Minor Injury"
38.912604,-77.013209,"Ward 5",0,1,1,0,0,0,2018,6,"Minor Injury"
38.830777,-77.002028,"Ward 8",0,1,1,0,0,0,2018,6,"Minor Injury"
38.933515,-76.980969,"Ward 5",0,1,1,0,0,0,2018,6,"Minor Injury"
38.904175,-77.054012,"Ward 2",0,1,1,0,0,0,2018,6,"Major Injury"
38.897349,-77.027562,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.905647,-77.034569,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.943163,-77.077029,"Ward 3",0,1,1,0,0,0,2018,5,"Minor Injury"
38.898623,-77.007177,"Ward 6",0,2,2,0,0,0,2018,5,"Major Injury"
38.933484,-77.072708,"Ward 3",0,1,1,0,0,0,2018,5,"Minor Injury"
38.925296,-77.039818,"Ward 1",0,1,1,0,0,0,2018,5,"Minor Injury"
38.928024,-77.033018,"Ward 1",0,1,1,0,0,0,2018,6,"Minor Injury"
38.904168,-77.021914,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.925579,-76.978995,"Ward 5",0,1,1,0,0,0,2018,6,"Minor Injury"
38.902978,-77.051416,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.890787,-76.991071,"Ward 6",0,1,1,0,0,0,2018,6,"Minor Injury"
38.902519,-77.033632,"Ward 2",0,1,1,0,0,0,2018,6,"Minor Injury"
38.957174,-77.069439,"Ward 3",0,1,1,0,0,0,2018,6,"Minor Injury"
